
6.933731838e-01  8.3252963e+01  1.27152e+02  9.79214e+05  8.32530e+01  8.32700e+01
6.968400497e-01  5.4742735e+01  1.26503e+02  9.79214e+05  5.47427e+01  5.47611e+01
7.003242500e-01  7.1497792e+01  1.25863e+02  9.79214e+05  7.14978e+01  7.15174e+01
7.038258712e-01  7.1298718e+01  1.25236e+02  9.79214e+05  7.12987e+01  7.13197e+01
7.073450006e-01  6.5425622e+01  1.24622e+02  9.79214e+05  6.54256e+01  6.54481e+01
7.108817256e-01  6.1333137e+01  1.24020e+02  9.79214e+05  6.13331e+01  6.13572e+01
7.144361342e-01  7.0042930e+01  1.23428e+02  9.79214e+05  7.00429e+01  7.00686e+01
7.180083149e-01  1.8176749e+02  1.22843e+02  9.79214e+05  1.81767e+02  1.81794e+02
7.215983565e-01  1.4532915e+02  1.22276e+02  9.79214e+05  1.45329e+02  1.45358e+02
7.252063483e-01  2.0640263e+02  1.21715e+02  9.79214e+05  2.06403e+02  2.06433e+02
7.288323800e-01  2.0963156e+02  1.21168e+02  9.79214e+05  2.09632e+02  2.09664e+02
7.324765419e-01  1.4231490e+02  1.20635e+02  9.79214e+05  1.42315e+02  1.42350e+02
7.361389246e-01  1.0365023e+02  1.20111e+02  9.79214e+05  1.03650e+02  1.03688e+02
7.398196192e-01  7.4173758e+01  1.19597e+02  9.79214e+05  7.41738e+01  7.42143e+01
7.435187173e-01  5.0842358e+01  1.19092e+02  9.79214e+05  5.08424e+01  5.08858e+01
7.472363109e-01  4.0967104e+01  1.18597e+02  9.79214e+05  4.09671e+01  4.10135e+01
7.509724925e-01  3.3982999e+01  1.18111e+02  9.79214e+05  3.39830e+01  3.40325e+01
7.547273549e-01  3.0442234e+01  1.17635e+02  9.79214e+05  3.04422e+01  3.04950e+01
7.585009917e-01  3.0289502e+01  1.17167e+02  9.79214e+05  3.02895e+01  3.03457e+01
7.622934967e-01  3.2312585e+01  1.16709e+02  9.79214e+05  3.23126e+01  3.23724e+01
7.661049641e-01  3.4795760e+01  1.16260e+02  9.79214e+05  3.47958e+01  3.48594e+01
7.699354890e-01  3.6349505e+01  1.15820e+02  9.79214e+05  3.63495e+01  3.64172e+01
7.737851664e-01  4.1935550e+01  1.15389e+02  9.79214e+05  4.19356e+01  4.20075e+01
7.776540922e-01  5.0009379e+01  1.14965e+02  9.79214e+05  5.00094e+01  5.00858e+01
7.815423627e-01  6.9222781e+01  1.14550e+02  9.79214e+05  6.92228e+01  6.93038e+01
7.854500745e-01  8.0977285e+01  1.14144e+02  9.79214e+05  8.09773e+01  8.10632e+01
7.893773249e-01  8.8190400e+01  1.13746e+02  9.79214e+05  8.81904e+01  8.82815e+01
7.933242115e-01  8.1101375e+01  1.13357e+02  9.79214e+05  8.11014e+01  8.11983e+01
7.972908326e-01  9.9391928e+01  1.12974e+02  9.79214e+05  9.93919e+01  9.94945e+01
8.012772867e-01  9.0995211e+01  1.12655e+02  9.79214e+05  9.09952e+01  9.11042e+01
8.052836732e-01  7.7068368e+01  1.12383e+02  9.79214e+05  7.70684e+01  7.71842e+01
8.093100915e-01  9.5936703e+01  1.12116e+02  9.79214e+05  9.59367e+01  9.60588e+01
8.133566420e-01  1.3870099e+02  1.11855e+02  9.79214e+05  1.38701e+02  1.38828e+02
8.174234252e-01  1.0972425e+02  1.11604e+02  9.79214e+05  1.09724e+02  1.09860e+02
8.215105423e-01  1.0169480e+02  1.11359e+02  9.79214e+05  1.01695e+02  1.01839e+02
8.256180950e-01  8.5080743e+01  1.11122e+02  9.79214e+05  8.50807e+01  8.52344e+01
8.297461855e-01  9.6678116e+01  1.10889e+02  9.79214e+05  9.66781e+01  9.68402e+01
8.338949164e-01  9.8842499e+01  1.10664e+02  9.79214e+05  9.88425e+01  9.90144e+01
8.380643910e-01  1.0557384e+02  1.10445e+02  9.79214e+05  1.05574e+02  1.05756e+02
8.422547130e-01  9.4442087e+01  1.10233e+02  9.79214e+05  9.44421e+01  9.46358e+01
8.464659865e-01  6.8891636e+01  1.10029e+02  9.79214e+05  6.88916e+01  6.90977e+01
8.506983165e-01  7.0508821e+01  1.09829e+02  9.79214e+05  7.05088e+01  7.07268e+01
8.549518081e-01  1.1228580e+02  1.09634e+02  9.79214e+05  1.12286e+02  1.12515e+02
8.592265671e-01  1.9581661e+02  1.09444e+02  9.79214e+05  1.95817e+02  1.96056e+02
8.635226999e-01  2.3830377e+02  1.09261e+02  9.79214e+05  2.38304e+02  2.38555e+02
8.678403134e-01  1.9974504e+02  1.09089e+02  9.79214e+05  1.99745e+02  2.00012e+02
8.721795150e-01  1.7590214e+02  1.08921e+02  9.79214e+05  1.75902e+02  1.76185e+02
8.765404126e-01  2.8678997e+02  1.08754e+02  9.79214e+05  2.86790e+02  2.87083e+02
8.809231146e-01  5.7938669e+02  1.08585e+02  9.79214e+05  5.79387e+02  5.79677e+02
8.853277302e-01  7.6498088e+02  1.08426e+02  9.79214e+05  7.64981e+02  7.65269e+02
8.897543689e-01  8.0970408e+02  1.08280e+02  9.79214e+05  8.09704e+02  8.10002e+02
8.942031407e-01  8.1125532e+02  1.08142e+02  9.79214e+05  8.11255e+02  8.11565e+02
8.986741564e-01  6.4512043e+02  1.08017e+02  9.79214e+05  6.45120e+02  6.45466e+02
9.031675272e-01  4.4578029e+02  1.07899e+02  9.79214e+05  4.45780e+02  4.46168e+02
9.076833648e-01  2.8240206e+02  1.07785e+02  9.79214e+05  2.82402e+02  2.82822e+02
9.122217816e-01  2.5218982e+02  1.07672e+02  9.79214e+05  2.52190e+02  2.52631e+02
9.167828906e-01  2.2673289e+02  1.07563e+02  9.79214e+05  2.26733e+02  2.27199e+02
9.213668050e-01  1.5291259e+02  1.07463e+02  9.79214e+05  1.52913e+02  1.53412e+02
9.259736390e-01  2.0558232e+02  1.07362e+02  9.79214e+05  2.05582e+02  2.06094e+02
9.306035072e-01  3.7197459e+02  1.07263e+02  9.79214e+05  3.71975e+02  3.72475e+02
9.352565248e-01  3.8409655e+02  1.07175e+02  9.79214e+05  3.84097e+02  3.84625e+02
9.399328074e-01  3.0646869e+02  1.07097e+02  9.79214e+05  3.06469e+02  3.07044e+02
9.446324714e-01  2.6932787e+02  1.07023e+02  9.79214e+05  2.69328e+02  2.69942e+02
9.493556338e-01  3.3701873e+02  1.06950e+02  9.79214e+05  3.37019e+02  3.37644e+02
9.541024120e-01  3.2351910e+02  1.06885e+02  9.79214e+05  3.23519e+02  3.24183e+02
9.588729240e-01  3.7350021e+02  1.06824e+02  9.79214e+05  3.73500e+02  3.74185e+02
9.636672886e-01  3.7663324e+02  1.06770e+02  9.79214e+05  3.76633e+02  3.77357e+02
9.684856251e-01  3.7836529e+02  1.06721e+02  9.79214e+05  3.78365e+02  3.79140e+02
9.733280532e-01  4.5122552e+02  1.06675e+02  9.79214e+05  4.51226e+02  4.52030e+02
9.781946935e-01  4.6562434e+02  1.06636e+02  9.79214e+05  4.65624e+02  4.66472e+02
9.830856669e-01  4.7367816e+02  1.06603e+02  9.79214e+05  4.73678e+02  4.74570e+02
9.880010953e-01  5.4873631e+02  1.06573e+02  9.79214e+05  5.48736e+02  5.49661e+02
9.929411007e-01  5.1854288e+02  1.06553e+02  9.79214e+05  5.18543e+02  5.19525e+02
9.979058063e-01  5.9949268e+02  1.06533e+02  9.79214e+05  5.99493e+02  6.00505e+02
